series_id,category,label,year,month,date,cpi_index,inflation_yoy
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,4,2025-04-01,165.87,0.16425319146367023
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,5,2025-05-01,165.807,0.2612244897959082
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,6,2025-06-01,166.114,0.6269725404200344
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,7,2025-07-01,166.468,1.0924946407641967
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,8,2025-08-01,166.838,1.4835856665794678
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,9,2025-09-01,167.17,1.5403865544176831
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,11,2025-11-01,167.272,1.3659115975226843
CUSR0000SACL1E,tradable_proxy_core_commodities,"CPI-U commodities less food and energy commodities, seasonally adjusted",2025,12,2025-12-01,167.325,1.4054034398748971
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,1,2014-01-01,290.063,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,2,2014-02-01,290.59,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,3,2014-03-01,291.366,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,4,2014-04-01,292.062,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,5,2014-05-01,292.806,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,6,2014-06-01,293.271,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,7,2014-07-01,293.92,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,8,2014-08-01,294.35,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,9,2014-09-01,294.853,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,10,2014-10-01,295.479,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,11,2014-11-01,296.127,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2014,12,2014-12-01,296.555,
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,1,2015-01-01,297.27,2.4846326487694137
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,2,2015-02-01,297.702,2.4474345297498257
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,3,2015-03-01,298.466,2.436797704605209
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,4,2015-04-01,299.347,2.4943333949640767
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,5,2015-05-01,299.91,2.4261797913977423
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,6,2015-06-01,300.662,2.5201946322684243
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,7,2015-07-01,301.553,2.5969651605879163
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,8,2015-08-01,302.054,2.617292339052124
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,9,2015-09-01,302.814,2.6999894862863805
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,10,2015-10-01,303.738,2.7951224960149457
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,11,2015-11-01,304.599,2.8609346665450897
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2015,12,2015-12-01,305.219,2.9215491224224843
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,1,2016-01-01,306.082,2.964308541056959
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,2,2016-02-01,306.819,3.062458431585946
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,3,2016-03-01,307.538,3.039542192410516
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,4,2016-04-01,308.451,3.0412865336883366
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,5,2016-05-01,309.421,3.1712847187489457
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,6,2016-06-01,310.354,3.223553358921327
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,7,2016-07-01,310.99,3.129466461948649
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,8,2016-08-01,311.824,3.23452097969239
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,9,2016-09-01,312.348,3.1484673760129978
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,10,2016-10-01,312.98,3.04275395241953
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,11,2016-11-01,313.848,3.0364512030571333
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2016,12,2016-12-01,314.701,3.1066218027056003
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,1,2017-01-01,315.557,3.0955756954018865
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,2,2017-02-01,316.398,3.122036119014804
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,3,2017-03-01,316.298,2.8484284868861787
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,4,2017-04-01,316.804,2.7080476315524793
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,5,2017-05-01,317.379,2.571900420462736
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,6,2017-06-01,318.046,2.478460081068712
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,7,2017-07-01,318.581,2.440914498858482
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,8,2017-08-01,319.594,2.4917902406485615
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,9,2017-09-01,320.32,2.5522814296873975
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,10,2017-10-01,321.304,2.6595948622915033
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,11,2017-11-01,321.847,2.548685988121635
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2017,12,2017-12-01,322.767,2.563067800864949
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,1,2018-01-01,323.842,2.6255161508063507
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,2,2018-02-01,324.616,2.597361550957955
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,3,2018-03-01,325.461,2.8969516089257574
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,4,2018-04-01,326.07,2.9248368076160824
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,5,2018-05-01,326.999,3.0310764102224885
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,6,2018-06-01,327.704,3.036667651849112
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,7,2018-07-01,328.432,3.0921492493274805
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,8,2018-08-01,329.054,2.9600055069869846
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,9,2018-09-01,329.794,2.9576673326673353
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,10,2018-10-01,330.488,2.858352214725013
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,11,2018-11-01,331.189,2.902621431922636
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2018,12,2018-12-01,332.093,2.889390798935465
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,1,2019-01-01,332.853,2.78252975216311
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,2,2019-02-01,333.622,2.7743549301328496
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,3,2019-03-01,334.296,2.7146109672126606
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,4,2019-04-01,335.264,2.8196399546109863
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,5,2019-05-01,335.821,2.6978675775766847
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,6,2019-06-01,336.728,2.7537045626541135
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,7,2019-07-01,337.621,2.7978394309933208
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,8,2019-08-01,338.548,2.8852407203680874
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,9,2019-09-01,339.461,2.9312237336034164
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,10,2019-10-01,340.409,3.001924426908076
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,11,2019-11-01,341.296,3.0517317906089803
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2019,12,2019-12-01,342.021,2.9895240188742234
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,1,2020-01-01,343.272,3.1302106335229007
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,2,2020-02-01,344.125,3.1481736815917483
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,3,2020-03-01,343.768,2.833417091439916
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,4,2020-04-01,342.508,2.1606853106805213
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,5,2020-05-01,342.329,1.9379371748639906
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,6,2020-06-01,343.259,1.9395476467653383
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,7,2020-07-01,345.28,2.268520026894061
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,8,2020-08-01,345.913,2.175466994340547
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,9,2020-09-01,346.004,1.9274673673853604
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,10,2020-10-01,346.302,1.7311528191087833
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,11,2020-11-01,347.166,1.719914678167922
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2020,12,2020-12-01,347.508,1.604287456033382
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,1,2021-01-01,347.622,1.2672166678319385
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,2,2021-02-01,348.449,1.256520159825647
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,3,2021-03-01,349.342,1.6214423681087275
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,4,2021-04-01,351.017,2.484321534095568
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,5,2021-05-01,352.15,2.8688776002033123
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,6,2021-06-01,353.72,3.047553013904958
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,7,2021-07-01,355.085,2.8397242817423507
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,8,2021-08-01,355.355,2.7295880756143864
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,9,2021-09-01,356.039,2.900255488375847
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,10,2021-10-01,357.631,3.271422053583284
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,11,2021-11-01,359.116,3.442157354118769
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2021,12,2021-12-01,360.353,3.696317782612213
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,1,2022-01-01,361.776,4.0716640488806854
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,2,2022-02-01,363.705,4.378259085260683
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,3,2022-03-01,365.6,4.653892174430796
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,4,2022-04-01,368.292,4.921414062566765
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,5,2022-05-01,370.356,5.169955984665631
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,6,2022-06-01,373.179,5.501243921746002
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,7,2022-07-01,374.896,5.579227508906337
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,8,2022-08-01,376.951,6.07730297871143
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,9,2022-09-01,379.719,6.6509567772069955
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,10,2022-10-01,381.747,6.743263307711023
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,11,2022-11-01,383.604,6.818966573474872
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2022,12,2022-12-01,385.666,7.024500975432413
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,1,2023-01-01,387.676,7.159126089071677
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,2,2023-02-01,390.116,7.261654362739023
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,3,2023-03-01,391.613,7.115153172866506
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,4,2023-04-01,393.434,6.826648420275228
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,5,2023-05-01,394.692,6.5709749538282125
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,6,2023-06-01,396.15,6.155491064609753
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,7,2023-07-01,397.813,6.112895309632527
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,8,2023-08-01,399.157,5.8909513438085925
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,9,2023-09-01,401.294,5.681833145036186
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,10,2023-10-01,402.788,5.5117656458334885
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,11,2023-11-01,404.695,5.4981178507002015
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2023,12,2023-12-01,406.159,5.313665192161099
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,1,2024-01-01,408.579,5.391873626430321
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,2,2024-02-01,410.539,5.235109557157358
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,3,2024-03-01,412.733,5.393079392155009
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,4,2024-04-01,414.371,5.321604131823876
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,5,2024-05-01,415.245,5.207351555136652
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,6,2024-06-01,416.08,5.030922630316792
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,7,2024-07-01,417.361,4.91386656544659
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,8,2024-08-01,418.852,4.934148718424081
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,9,2024-09-01,420.377,4.755366389729243
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,10,2024-10-01,422.04,4.77968559142774
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,11,2024-11-01,423.277,4.591606024289896
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2024,12,2024-12-01,424.227,4.4485041572389195
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,1,2025-01-01,426.204,4.31373124903629
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,2,2025-02-01,427.422,4.112398578454179
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,3,2025-03-01,427.911,3.6774379562574344
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,4,2025-04-01,429.192,3.5767464421979422
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,5,2025-05-01,429.914,3.532613276499408
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,6,2025-06-01,431.105,3.6110844068448555
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,7,2025-07-01,432.617,3.6553487268815354
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,8,2025-08-01,433.984,3.6127319435027117
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,9,2025-09-01,434.996,3.477592732237955
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,11,2025-11-01,435.903,2.9829166243382055
CUSR0000SASLE,nontradable_proxy_core_services,"CPI-U services less energy services, seasonally adjusted",2025,12,2025-12-01,437.09,3.032103095748262
